id,name,type,year,component,variable,value
310M200US36420,"Oklahoma City, OK Metro Area",metro,2013,goods,rank,222
310M200US36420,"Oklahoma City, OK Metro Area",metro,2014,goods,rank,215
310M200US36420,"Oklahoma City, OK Metro Area",metro,2015,goods,rank,201
310M200US36420,"Oklahoma City, OK Metro Area",metro,2016,goods,rank,205
310M200US36420,"Oklahoma City, OK Metro Area",metro,2017,goods,rank,210
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2008,goods,rank,33
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2009,goods,rank,33
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2010,goods,rank,33
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2011,goods,rank,34
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2012,goods,rank,34
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2013,goods,rank,33
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2014,goods,rank,28
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2015,goods,rank,27
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2016,goods,rank,25
310M200US36500,"Olympia-Lacey-Tumwater, WA Metro Area",metro,2017,goods,rank,29
310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",metro,2008,goods,rank,176
310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",metro,2009,goods,rank,178
310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",metro,2010,goods,rank,167
310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",metro,2011,goods,rank,158
310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",metro,2012,goods,rank,160
310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",metro,2013,goods,rank,169
310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",metro,2014,goods,rank,174
310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",metro,2015,goods,rank,194
310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",metro,2016,goods,rank,190
310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",metro,2017,goods,rank,190
310M200US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",metro,2008,goods,rank,56
310M200US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",metro,2009,goods,rank,58
310M200US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",metro,2010,goods,rank,70
310M200US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",metro,2011,goods,rank,82
310M200US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",metro,2012,goods,rank,86
310M200US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",metro,2013,goods,rank,91
310M200US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",metro,2014,goods,rank,89
310M200US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",metro,2015,goods,rank,81
310M200US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",metro,2016,goods,rank,77
310M200US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",metro,2017,goods,rank,77
310M200US36780,"Oshkosh-Neenah, WI Metro Area",metro,2008,goods,rank,204
310M200US36780,"Oshkosh-Neenah, WI Metro Area",metro,2009,goods,rank,219
310M200US36780,"Oshkosh-Neenah, WI Metro Area",metro,2010,goods,rank,212
310M200US36780,"Oshkosh-Neenah, WI Metro Area",metro,2011,goods,rank,201
310M200US36780,"Oshkosh-Neenah, WI Metro Area",metro,2012,goods,rank,205
310M200US36780,"Oshkosh-Neenah, WI Metro Area",metro,2013,goods,rank,232
310M200US36780,"Oshkosh-Neenah, WI Metro Area",metro,2014,goods,rank,242
310M200US36780,"Oshkosh-Neenah, WI Metro Area",metro,2015,goods,rank,260
310M200US36780,"Oshkosh-Neenah, WI Metro Area",metro,2016,goods,rank,247
310M200US36780,"Oshkosh-Neenah, WI Metro Area",metro,2017,goods,rank,250
310M200US36980,"Owensboro, KY Metro Area",metro,2008,goods,rank,348
310M200US36980,"Owensboro, KY Metro Area",metro,2009,goods,rank,342
310M200US36980,"Owensboro, KY Metro Area",metro,2010,goods,rank,340
310M200US36980,"Owensboro, KY Metro Area",metro,2011,goods,rank,342
310M200US36980,"Owensboro, KY Metro Area",metro,2012,goods,rank,346
310M200US36980,"Owensboro, KY Metro Area",metro,2013,goods,rank,339
310M200US36980,"Owensboro, KY Metro Area",metro,2014,goods,rank,331
310M200US36980,"Owensboro, KY Metro Area",metro,2015,goods,rank,323
310M200US36980,"Owensboro, KY Metro Area",metro,2016,goods,rank,323
310M200US36980,"Owensboro, KY Metro Area",metro,2017,goods,rank,309
310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",metro,2008,goods,rank,14
310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",metro,2009,goods,rank,14
310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",metro,2010,goods,rank,13
310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",metro,2011,goods,rank,13
310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",metro,2012,goods,rank,13
310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",metro,2013,goods,rank,13
310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",metro,2014,goods,rank,12
310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",metro,2015,goods,rank,12
310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",metro,2016,goods,rank,12
310M200US37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",metro,2017,goods,rank,12
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",metro,2008,goods,rank,78
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",metro,2009,goods,rank,89
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",metro,2010,goods,rank,103
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",metro,2011,goods,rank,120
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",metro,2012,goods,rank,131
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",metro,2013,goods,rank,148
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",metro,2014,goods,rank,139
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",metro,2015,goods,rank,129
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",metro,2016,goods,rank,123
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",metro,2017,goods,rank,116
310M200US37460,"Panama City, FL Metro Area",metro,2008,goods,rank,99
310M200US37460,"Panama City, FL Metro Area",metro,2009,goods,rank,105
310M200US37460,"Panama City, FL Metro Area",metro,2010,goods,rank,131
310M200US37460,"Panama City, FL Metro Area",metro,2011,goods,rank,128
310M200US37460,"Panama City, FL Metro Area",metro,2012,goods,rank,131
310M200US37460,"Panama City, FL Metro Area",metro,2013,goods,rank,137
310M200US37460,"Panama City, FL Metro Area",metro,2014,goods,rank,149
310M200US37460,"Panama City, FL Metro Area",metro,2015,goods,rank,154
310M200US37460,"Panama City, FL Metro Area",metro,2016,goods,rank,160
310M200US37460,"Panama City, FL Metro Area",metro,2017,goods,rank,155
310M200US37620,"Parkersburg-Vienna, WV Metro Area",metro,2008,goods,rank,334
310M200US37620,"Parkersburg-Vienna, WV Metro Area",metro,2009,goods,rank,327
310M200US37620,"Parkersburg-Vienna, WV Metro Area",metro,2010,goods,rank,327
310M200US37620,"Parkersburg-Vienna, WV Metro Area",metro,2011,goods,rank,332
310M200US37620,"Parkersburg-Vienna, WV Metro Area",metro,2012,goods,rank,347
310M200US37620,"Parkersburg-Vienna, WV Metro Area",metro,2013,goods,rank,355
310M200US37620,"Parkersburg-Vienna, WV Metro Area",metro,2014,goods,rank,365
310M200US37620,"Parkersburg-Vienna, WV Metro Area",metro,2015,goods,rank,347
310M200US37620,"Parkersburg-Vienna, WV Metro Area",metro,2016,goods,rank,331
310M200US37620,"Parkersburg-Vienna, WV Metro Area",metro,2017,goods,rank,312
310M200US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",metro,2008,goods,rank,157
310M200US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",metro,2009,goods,rank,157
310M200US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",metro,2010,goods,rank,162
310M200US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",metro,2011,goods,rank,158
310M200US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",metro,2012,goods,rank,157
310M200US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",metro,2013,goods,rank,160
310M200US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",metro,2014,goods,rank,183
310M200US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",metro,2015,goods,rank,182
310M200US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",metro,2016,goods,rank,193
310M200US37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",metro,2017,goods,rank,193
310M200US37900,"Peoria, IL Metro Area",metro,2008,goods,rank,236
310M200US37900,"Peoria, IL Metro Area",metro,2009,goods,rank,235
310M200US37900,"Peoria, IL Metro Area",metro,2010,goods,rank,239
310M200US37900,"Peoria, IL Metro Area",metro,2011,goods,rank,238
310M200US37900,"Peoria, IL Metro Area",metro,2012,goods,rank,253
310M200US37900,"Peoria, IL Metro Area",metro,2013,goods,rank,239
310M200US37900,"Peoria, IL Metro Area",metro,2014,goods,rank,239
310M200US37900,"Peoria, IL Metro Area",metro,2015,goods,rank,246
310M200US37900,"Peoria, IL Metro Area",metro,2016,goods,rank,263
310M200US37900,"Peoria, IL Metro Area",metro,2017,goods,rank,271
310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",metro,2008,goods,rank,22
310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",metro,2009,goods,rank,20
310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",metro,2010,goods,rank,22
310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",metro,2011,goods,rank,23
310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",metro,2012,goods,rank,26
310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",metro,2013,goods,rank,30
310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",metro,2014,goods,rank,32
310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",metro,2015,goods,rank,33
310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",metro,2016,goods,rank,33
310M200US37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",metro,2017,goods,rank,33
310M200US38060,"Phoenix-Mesa-Chandler, AZ Metro Area",metro,2008,goods,rank,41
310M200US38060,"Phoenix-Mesa-Chandler, AZ Metro Area",metro,2009,goods,rank,46
310M200US38060,"Phoenix-Mesa-Chandler, AZ Metro Area",metro,2010,goods,rank,51
310M200US38060,"Phoenix-Mesa-Chandler, AZ Metro Area",metro,2011,goods,rank,67
310M200US38060,"Phoenix-Mesa-Chandler, AZ Metro Area",metro,2012,goods,rank,83
310M200US38060,"Phoenix-Mesa-Chandler, AZ Metro Area",metro,2013,goods,rank,97
310M200US38060,"Phoenix-Mesa-Chandler, AZ Metro Area",metro,2014,goods,rank,97
310M200US38060,"Phoenix-Mesa-Chandler, AZ Metro Area",metro,2015,goods,rank,93
310M200US38060,"Phoenix-Mesa-Chandler, AZ Metro Area",metro,2016,goods,rank,86
310M200US38060,"Phoenix-Mesa-Chandler, AZ Metro Area",metro,2017,goods,rank,83
310M200US38220,"Pine Bluff, AR Metro Area",metro,2008,goods,rank,370
310M200US38220,"Pine Bluff, AR Metro Area",metro,2009,goods,rank,370
310M200US38220,"Pine Bluff, AR Metro Area",metro,2010,goods,rank,361
310M200US38220,"Pine Bluff, AR Metro Area",metro,2011,goods,rank,365
310M200US38220,"Pine Bluff, AR Metro Area",metro,2012,goods,rank,359
310M200US38220,"Pine Bluff, AR Metro Area",metro,2013,goods,rank,371
310M200US38220,"Pine Bluff, AR Metro Area",metro,2014,goods,rank,374
310M200US38220,"Pine Bluff, AR Metro Area",metro,2015,goods,rank,372
310M200US38220,"Pine Bluff, AR Metro Area",metro,2016,goods,rank,371
310M200US38220,"Pine Bluff, AR Metro Area",metro,2017,goods,rank,370
310M200US38300,"Pittsburgh, PA Metro Area",metro,2008,goods,rank,260
310M200US38300,"Pittsburgh, PA Metro Area",metro,2009,goods,rank,235
310M200US38300,"Pittsburgh, PA Metro Area",metro,2010,goods,rank,198
310M200US38300,"Pittsburgh, PA Metro Area",metro,2011,goods,rank,179
310M200US38300,"Pittsburgh, PA Metro Area",metro,2012,goods,rank,157
310M200US38300,"Pittsburgh, PA Metro Area",metro,2013,goods,rank,148
310M200US38300,"Pittsburgh, PA Metro Area",metro,2014,goods,rank,154
310M200US38300,"Pittsburgh, PA Metro Area",metro,2015,goods,rank,171
310M200US38300,"Pittsburgh, PA Metro Area",metro,2016,goods,rank,162
310M200US38300,"Pittsburgh, PA Metro Area",metro,2017,goods,rank,150
310M200US38340,"Pittsfield, MA Metro Area",metro,2008,goods,rank,137
310M200US38340,"Pittsfield, MA Metro Area",metro,2009,goods,rank,111
310M200US38340,"Pittsfield, MA Metro Area",metro,2010,goods,rank,110
310M200US38340,"Pittsfield, MA Metro Area",metro,2011,goods,rank,117
310M200US38340,"Pittsfield, MA Metro Area",metro,2012,goods,rank,112
310M200US38340,"Pittsfield, MA Metro Area",metro,2013,goods,rank,106
310M200US38340,"Pittsfield, MA Metro Area",metro,2014,goods,rank,113
310M200US38340,"Pittsfield, MA Metro Area",metro,2015,goods,rank,113
310M200US38340,"Pittsfield, MA Metro Area",metro,2016,goods,rank,103
310M200US38340,"Pittsfield, MA Metro Area",metro,2017,goods,rank,83
310M200US38540,"Pocatello, ID Metro Area",metro,2008,goods,rank,204
310M200US38540,"Pocatello, ID Metro Area",metro,2009,goods,rank,218
310M200US38540,"Pocatello, ID Metro Area",metro,2010,goods,rank,244
310M200US38540,"Pocatello, ID Metro Area",metro,2011,goods,rank,269
310M200US38540,"Pocatello, ID Metro Area",metro,2012,goods,rank,296
310M200US38540,"Pocatello, ID Metro Area",metro,2013,goods,rank,294
310M200US38540,"Pocatello, ID Metro Area",metro,2014,goods,rank,273
310M200US38540,"Pocatello, ID Metro Area",metro,2015,goods,rank,273
310M200US38540,"Pocatello, ID Metro Area",metro,2016,goods,rank,289
310M200US38540,"Pocatello, ID Metro Area",metro,2017,goods,rank,297
310M200US38860,"Portland-South Portland, ME Metro Area",metro,2008,goods,rank,54
310M200US38860,"Portland-South Portland, ME Metro Area",metro,2009,goods,rank,54
310M200US38860,"Portland-South Portland, ME Metro Area",metro,2010,goods,rank,56
310M200US38860,"Portland-South Portland, ME Metro Area",metro,2011,goods,rank,56
310M200US38860,"Portland-South Portland, ME Metro Area",metro,2012,goods,rank,54
310M200US38860,"Portland-South Portland, ME Metro Area",metro,2013,goods,rank,52
310M200US38860,"Portland-South Portland, ME Metro Area",metro,2014,goods,rank,44
310M200US38860,"Portland-South Portland, ME Metro Area",metro,2015,goods,rank,42
310M200US38860,"Portland-South Portland, ME Metro Area",metro,2016,goods,rank,43
310M200US38860,"Portland-South Portland, ME Metro Area",metro,2017,goods,rank,42
310M200US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",metro,2008,goods,rank,65
310M200US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",metro,2009,goods,rank,63
310M200US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",metro,2010,goods,rank,59
310M200US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",metro,2011,goods,rank,57
310M200US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",metro,2012,goods,rank,52
310M200US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",metro,2013,goods,rank,52
310M200US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",metro,2014,goods,rank,53
310M200US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",metro,2015,goods,rank,53
310M200US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",metro,2016,goods,rank,51
310M200US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",metro,2017,goods,rank,51
310M200US38940,"Port St. Lucie, FL Metro Area",metro,2008,goods,rank,58
310M200US38940,"Port St. Lucie, FL Metro Area",metro,2009,goods,rank,66
310M200US38940,"Port St. Lucie, FL Metro Area",metro,2010,goods,rank,94
310M200US38940,"Port St. Lucie, FL Metro Area",metro,2011,goods,rank,117
310M200US38940,"Port St. Lucie, FL Metro Area",metro,2012,goods,rank,122
310M200US38940,"Port St. Lucie, FL Metro Area",metro,2013,goods,rank,128
310M200US38940,"Port St. Lucie, FL Metro Area",metro,2014,goods,rank,125
310M200US38940,"Port St. Lucie, FL Metro Area",metro,2015,goods,rank,121
310M200US38940,"Port St. Lucie, FL Metro Area",metro,2016,goods,rank,99
310M200US38940,"Port St. Lucie, FL Metro Area",metro,2017,goods,rank,90
310M200US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area 2/",metro,2008,goods,rank,
310M200US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area 2/",metro,2009,goods,rank,
310M200US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area 2/",metro,2010,goods,rank,
310M200US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area 2/",metro,2011,goods,rank,
310M200US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area 2/",metro,2012,goods,rank,
310M200US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area 2/",metro,2013,goods,rank,
310M200US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area 2/",metro,2014,goods,rank,
310M200US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area 2/",metro,2015,goods,rank,
310M200US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area 2/",metro,2016,goods,rank,
310M200US39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area 2/",metro,2017,goods,rank,
310M200US39150,"Prescott Valley-Prescott, AZ Metro Area",metro,2008,goods,rank,68
310M200US39150,"Prescott Valley-Prescott, AZ Metro Area",metro,2009,goods,rank,92
310M200US39150,"Prescott Valley-Prescott, AZ Metro Area",metro,2010,goods,rank,101
310M200US39150,"Prescott Valley-Prescott, AZ Metro Area",metro,2011,goods,rank,134
310M200US39150,"Prescott Valley-Prescott, AZ Metro Area",metro,2012,goods,rank,133
310M200US39150,"Prescott Valley-Prescott, AZ Metro Area",metro,2013,goods,rank,123
310M200US39150,"Prescott Valley-Prescott, AZ Metro Area",metro,2014,goods,rank,115
310M200US39150,"Prescott Valley-Prescott, AZ Metro Area",metro,2015,goods,rank,125
310M200US39150,"Prescott Valley-Prescott, AZ Metro Area",metro,2016,goods,rank,123
310M200US39150,"Prescott Valley-Prescott, AZ Metro Area",metro,2017,goods,rank,114
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,2008,goods,rank,54
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,2009,goods,rank,60
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,2010,goods,rank,62
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,2011,goods,rank,62
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,2012,goods,rank,63
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,2013,goods,rank,66
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,2014,goods,rank,60
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,2015,goods,rank,56
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,2016,goods,rank,59
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,2017,goods,rank,62
310M200US39340,"Provo-Orem, UT Metro Area",metro,2008,goods,rank,134
310M200US39340,"Provo-Orem, UT Metro Area",metro,2009,goods,rank,103
310M200US39340,"Provo-Orem, UT Metro Area",metro,2010,goods,rank,89
310M200US39340,"Provo-Orem, UT Metro Area",metro,2011,goods,rank,87
310M200US39340,"Provo-Orem, UT Metro Area",metro,2012,goods,rank,91
310M200US39340,"Provo-Orem, UT Metro Area",metro,2013,goods,rank,88
310M200US39340,"Provo-Orem, UT Metro Area",metro,2014,goods,rank,98
310M200US39340,"Provo-Orem, UT Metro Area",metro,2015,goods,rank,105
